index,Date,Country,ISO,Confirmed,Recovered,Deaths
8490,2020-03-07,Thailand,THA,50,31,1
8491,2020-03-07,Timor-Leste,TLS,0,0,0
8492,2020-03-07,Togo,TGO,1,0,0
8493,2020-03-07,Trinidad and Tobago,TTO,0,0,0
8494,2020-03-07,Tunisia,TUN,1,0,0
8495,2020-03-07,Turkey,TUR,0,0,0
8496,2020-03-07,US,USA,402,7,17
8497,2020-03-07,Uganda,UGA,0,0,0
8498,2020-03-07,Ukraine,UKR,1,0,0
8499,2020-03-07,United Arab Emirates,ARE,45,7,0
8500,2020-03-07,United Kingdom,GBR,207,18,2
8501,2020-03-07,Uruguay,URY,0,0,0
8502,2020-03-07,Uzbekistan,UZB,0,0,0
8503,2020-03-07,Venezuela,VEN,0,0,0
8504,2020-03-07,Vietnam,VNM,18,16,0
8505,2020-03-07,West Bank and Gaza, ,16,0,0
8506,2020-03-07,Western Sahara,ESH,0,0,0
8507,2020-03-07,Yemen,YEM,0,0,0
8508,2020-03-07,Zambia,ZMB,0,0,0
8509,2020-03-07,Zimbabwe,ZWE,0,0,0
8510,2020-03-08,Afghanistan,AFG,4,0,0
8511,2020-03-08,Albania,ALB,0,0,0
8512,2020-03-08,Algeria,DZA,19,0,0
8513,2020-03-08,Andorra,AND,1,0,0
8514,2020-03-08,Angola,AGO,0,0,0
8515,2020-03-08,Antigua and Barbuda,ATG,0,0,0
8516,2020-03-08,Argentina,ARG,12,0,1
8517,2020-03-08,Armenia,ARM,1,0,0
8518,2020-03-08,Australia,AUS,76,21,3
8519,2020-03-08,Austria,AUT,104,0,0
8520,2020-03-08,Azerbaijan,AZE,9,0,0
8521,2020-03-08,Bahamas,BHS,0,0,0
8522,2020-03-08,Bahrain,BHR,85,4,0
8523,2020-03-08,Bangladesh,BGD,3,0,0
8524,2020-03-08,Barbados,BRB,0,0,0
8525,2020-03-08,Belarus,BLR,6,0,0
8526,2020-03-08,Belgium,BEL,200,1,0
8527,2020-03-08,Belize,BLZ,0,0,0
8528,2020-03-08,Benin,BEN,0,0,0
8529,2020-03-08,Bhutan,BTN,1,0,0
8530,2020-03-08,Bolivia,BOL,0,0,0
8531,2020-03-08,Bosnia and Herzegovina,BIH,3,0,0
8532,2020-03-08,Botswana,BWA,0,0,0
8533,2020-03-08,Brazil,BRA,20,0,0
8534,2020-03-08,Brunei,BRN,0,0,0
8535,2020-03-08,Bulgaria,BGR,4,0,0
8536,2020-03-08,Burkina Faso,BFA,0,0,0
8537,2020-03-08,Burma, ,0,0,0
8538,2020-03-08,Burundi,BDI,0,0,0
8539,2020-03-08,Cabo Verde,CPV,0,0,0
8540,2020-03-08,Cambodia,KHM,2,1,0
8541,2020-03-08,Cameroon,CMR,2,0,0
8542,2020-03-08,Canada,CAN,64,8,0
8543,2020-03-08,Central African Republic,CAF,0,0,0
8544,2020-03-08,Chad,TCD,0,0,0
8545,2020-03-08,Chile,CHL,8,0,0
8546,2020-03-08,China,CHN,80823,57388,3100
8547,2020-03-08,Colombia,COL,1,0,0
8548,2020-03-08,Congo (Brazzaville), ,0,0,0
8549,2020-03-08,Congo (Kinshasa), ,0,0,0
8550,2020-03-08,Costa Rica,CRI,5,0,0
8551,2020-03-08,Cote d'Ivoire,CIV,0,0,0
8552,2020-03-08,Croatia,HRV,12,0,0
8553,2020-03-08,Cuba,CUB,0,0,0
8554,2020-03-08,Cyprus,CYP,0,0,0
8555,2020-03-08,Czechia,CZE,31,0,0
8556,2020-03-08,Denmark,DNK,37,1,0
8557,2020-03-08,Diamond Princess, ,706,40,6
8558,2020-03-08,Djibouti,DJI,0,0,0
8559,2020-03-08,Dominica,DMA,0,0,0
8560,2020-03-08,Dominican Republic,DOM,5,0,0
8561,2020-03-08,Ecuador,ECU,14,0,0
8562,2020-03-08,Egypt,EGY,49,1,1
8563,2020-03-08,El Salvador,SLV,0,0,0
8564,2020-03-08,Equatorial Guinea,GNQ,0,0,0
8565,2020-03-08,Eritrea,ERI,0,0,0
8566,2020-03-08,Estonia,EST,10,0,0
8567,2020-03-08,Eswatini,SWZ,0,0,0
8568,2020-03-08,Ethiopia,ETH,0,0,0
8569,2020-03-08,Fiji,FJI,0,0,0
8570,2020-03-08,Finland,FIN,23,1,0
8571,2020-03-08,France,FRA,1136,12,19
8572,2020-03-08,Gabon,GAB,0,0,0
8573,2020-03-08,Gambia,GMB,0,0,0
8574,2020-03-08,Georgia,GEO,13,0,0
8575,2020-03-08,Germany,DEU,1040,18,0
8576,2020-03-08,Ghana,GHA,0,0,0
8577,2020-03-08,Greece,GRC,73,0,0
8578,2020-03-08,Grenada,GRD,0,0,0
8579,2020-03-08,Guatemala,GTM,0,0,0
8580,2020-03-08,Guinea,GIN,0,0,0
8581,2020-03-08,Guinea-Bissau,GNB,0,0,0
8582,2020-03-08,Guyana,GUY,0,0,0
8583,2020-03-08,Haiti,HTI,0,0,0
8584,2020-03-08,Holy See,VAT,1,0,0
8585,2020-03-08,Honduras,HND,0,0,0
8586,2020-03-08,Hungary,HUN,7,0,0
8587,2020-03-08,Iceland,ISL,50,0,0
8588,2020-03-08,India,IND,39,3,0
8589,2020-03-08,Indonesia,IDN,6,0,0
8590,2020-03-08,Iran,IRN,6566,2134,194
8591,2020-03-08,Iraq,IRQ,60,0,6
8592,2020-03-08,Ireland,IRL,19,0,0
8593,2020-03-08,Israel,ISR,61,2,0
8594,2020-03-08,Italy,ITA,7375,622,366
8595,2020-03-08,Jamaica,JAM,0,0,0
8596,2020-03-08,Japan,JPN,502,76,6
8597,2020-03-08,Jordan,JOR,1,0,0
8598,2020-03-08,Kazakhstan,KAZ,0,0,0
8599,2020-03-08,Kenya,KEN,0,0,0
8600,2020-03-08,"Korea, South", ,7314,118,50
8601,2020-03-08,Kosovo,SRB,0,0,0
8602,2020-03-08,Kuwait,KWT,64,1,0
8603,2020-03-08,Kyrgyzstan,KGZ,0,0,0
8604,2020-03-08,Laos, ,0,0,0
8605,2020-03-08,Latvia,LVA,2,0,0
8606,2020-03-08,Lebanon,LBN,32,1,0
8607,2020-03-08,Liberia,LBR,0,0,0
8608,2020-03-08,Libya,LBY,0,0,0
8609,2020-03-08,Liechtenstein,LIE,1,0,0
8610,2020-03-08,Lithuania,LTU,1,0,0
8611,2020-03-08,Luxembourg,LUX,3,0,0
8612,2020-03-08,MS Zaandam, ,0,0,0
8613,2020-03-08,Madagascar,MDG,0,0,0
8614,2020-03-08,Malawi,MWI,0,0,0
8615,2020-03-08,Malaysia,MYS,99,24,0
8616,2020-03-08,Maldives,MDV,4,0,0
8617,2020-03-08,Mali,MLI,0,0,0
8618,2020-03-08,Malta,MLT,3,0,0
8619,2020-03-08,Mauritania,MRT,0,0,0
8620,2020-03-08,Mauritius,MUS,0,0,0
8621,2020-03-08,Mexico,MEX,7,1,0
8622,2020-03-08,Moldova,MDA,1,0,0
8623,2020-03-08,Monaco,MCO,1,0,0
8624,2020-03-08,Mongolia,MNG,0,0,0
8625,2020-03-08,Montenegro,MNE,0,0,0
8626,2020-03-08,Morocco,MAR,2,0,0
8627,2020-03-08,Mozambique,MOZ,0,0,0
8628,2020-03-08,Namibia,NAM,0,0,0
8629,2020-03-08,Nepal,NPL,1,1,0
8630,2020-03-08,Netherlands,NLD,265,0,3
8631,2020-03-08,New Zealand,NZL,5,0,0
8632,2020-03-08,Nicaragua,NIC,0,0,0
8633,2020-03-08,Niger,NGA,0,0,0
8634,2020-03-08,Nigeria,NGA,1,0,0
8635,2020-03-08,North Macedonia,MKD,3,0,0
8636,2020-03-08,Norway,NOR,176,0,0
8637,2020-03-08,Oman,OMN,16,2,0
8638,2020-03-08,Pakistan,PAK,6,1,0
8639,2020-03-08,Panama,PAN,0,0,0
8640,2020-03-08,Papua New Guinea,PNG,0,0,0
8641,2020-03-08,Paraguay,PRY,1,0,0
8642,2020-03-08,Peru,PER,6,0,0
8643,2020-03-08,Philippines,PHL,10,1,1
8644,2020-03-08,Poland,POL,11,0,0
8645,2020-03-08,Portugal,PRT,30,0,0
8646,2020-03-08,Qatar,QAT,15,0,0
8647,2020-03-08,Romania,ROU,15,3,0
8648,2020-03-08,Russia,RUS,17,3,0
8649,2020-03-08,Rwanda,RWA,0,0,0
8650,2020-03-08,Saint Kitts and Nevis,KNA,0,0,0
8651,2020-03-08,Saint Lucia,LCA,0,0,0
8652,2020-03-08,Saint Vincent and the Grenadines,VCT,0,0,0
8653,2020-03-08,San Marino,SMR,36,0,1
8654,2020-03-08,Sao Tome and Principe,STP,0,0,0
8655,2020-03-08,Saudi Arabia,SAU,11,0,0
8656,2020-03-08,Senegal,SEN,4,1,0
8657,2020-03-08,Serbia,SRB,1,0,0
8658,2020-03-08,Seychelles,SYC,0,0,0
8659,2020-03-08,Sierra Leone,SLE,0,0,0
8660,2020-03-08,Singapore,SGP,150,78,0
8661,2020-03-08,Slovakia,SVK,3,0,0
8662,2020-03-08,Slovenia,SVN,16,0,0
8663,2020-03-08,Somalia,SOM,0,0,0
8664,2020-03-08,South Africa,ZAF,3,0,0
8665,2020-03-08,South Sudan,SSD,0,0,0
8666,2020-03-08,Spain,ESP,673,30,17
8667,2020-03-08,Sri Lanka,LKA,1,1,0
8668,2020-03-08,Sudan,SDN,0,0,0
8669,2020-03-08,Suriname,SUR,0,0,0
8670,2020-03-08,Sweden,SWE,203,0,0
8671,2020-03-08,Switzerland,CHE,337,3,2
8672,2020-03-08,Syria,SYR,0,0,0
8673,2020-03-08,Taiwan*, ,45,13,1
8674,2020-03-08,Tanzania,TZA,0,0,0
8675,2020-03-08,Thailand,THA,50,31,1
8676,2020-03-08,Timor-Leste,TLS,0,0,0
8677,2020-03-08,Togo,TGO,1,0,0
8678,2020-03-08,Trinidad and Tobago,TTO,0,0,0
8679,2020-03-08,Tunisia,TUN,2,0,0
8680,2020-03-08,Turkey,TUR,0,0,0
8681,2020-03-08,US,USA,518,7,21
8682,2020-03-08,Uganda,UGA,0,0,0
8683,2020-03-08,Ukraine,UKR,1,0,0
8684,2020-03-08,United Arab Emirates,ARE,45,7,0
8685,2020-03-08,United Kingdom,GBR,274,18,3
8686,2020-03-08,Uruguay,URY,0,0,0
8687,2020-03-08,Uzbekistan,UZB,0,0,0
8688,2020-03-08,Venezuela,VEN,0,0,0
8689,2020-03-08,Vietnam,VNM,30,16,0
8690,2020-03-08,West Bank and Gaza, ,16,0,0
8691,2020-03-08,Western Sahara,ESH,0,0,0
8692,2020-03-08,Yemen,YEM,0,0,0
8693,2020-03-08,Zambia,ZMB,0,0,0
8694,2020-03-08,Zimbabwe,ZWE,0,0,0
8695,2020-03-09,Afghanistan,AFG,4,0,0
8696,2020-03-09,Albania,ALB,2,0,0
8697,2020-03-09,Algeria,DZA,20,0,0
8698,2020-03-09,Andorra,AND,1,0,0
8699,2020-03-09,Angola,AGO,0,0,0
8700,2020-03-09,Antigua and Barbuda,ATG,0,0,0
8701,2020-03-09,Argentina,ARG,12,0,1
8702,2020-03-09,Armenia,ARM,1,0,0
8703,2020-03-09,Australia,AUS,91,21,3
8704,2020-03-09,Austria,AUT,131,2,0
8705,2020-03-09,Azerbaijan,AZE,9,0,0
8706,2020-03-09,Bahamas,BHS,0,0,0
8707,2020-03-09,Bahrain,BHR,95,14,0
8708,2020-03-09,Bangladesh,BGD,3,0,0
8709,2020-03-09,Barbados,BRB,0,0,0
8710,2020-03-09,Belarus,BLR,6,1,0
8711,2020-03-09,Belgium,BEL,239,1,0
8712,2020-03-09,Belize,BLZ,0,0,0
8713,2020-03-09,Benin,BEN,0,0,0
8714,2020-03-09,Bhutan,BTN,1,0,0
8715,2020-03-09,Bolivia,BOL,0,0,0
8716,2020-03-09,Bosnia and Herzegovina,BIH,3,0,0
8717,2020-03-09,Botswana,BWA,0,0,0
8718,2020-03-09,Brazil,BRA,25,0,0
8719,2020-03-09,Brunei,BRN,1,0,0
8720,2020-03-09,Bulgaria,BGR,4,0,0
8721,2020-03-09,Burkina Faso,BFA,0,0,0
8722,2020-03-09,Burma, ,0,0,0
8723,2020-03-09,Burundi,BDI,0,0,0
8724,2020-03-09,Cabo Verde,CPV,0,0,0
8725,2020-03-09,Cambodia,KHM,2,1,0
8726,2020-03-09,Cameroon,CMR,2,0,0
8727,2020-03-09,Canada,CAN,77,8,1
8728,2020-03-09,Central African Republic,CAF,0,0,0
8729,2020-03-09,Chad,TCD,0,0,0
8730,2020-03-09,Chile,CHL,8,0,0
8731,2020-03-09,China,CHN,80860,58804,3123
8732,2020-03-09,Colombia,COL,1,0,0
8733,2020-03-09,Congo (Brazzaville), ,0,0,0
8734,2020-03-09,Congo (Kinshasa), ,0,0,0
8735,2020-03-09,Costa Rica,CRI,9,0,0
8736,2020-03-09,Cote d'Ivoire,CIV,0,0,0
8737,2020-03-09,Croatia,HRV,12,0,0
8738,2020-03-09,Cuba,CUB,0,0,0
8739,2020-03-09,Cyprus,CYP,2,0,0
8740,2020-03-09,Czechia,CZE,31,0,0
8741,2020-03-09,Denmark,DNK,92,1,0
8742,2020-03-09,Diamond Princess, ,706,40,6
8743,2020-03-09,Djibouti,DJI,0,0,0
8744,2020-03-09,Dominica,DMA,0,0,0
8745,2020-03-09,Dominican Republic,DOM,5,0,0
8746,2020-03-09,Ecuador,ECU,15,0,0
8747,2020-03-09,Egypt,EGY,55,1,1
8748,2020-03-09,El Salvador,SLV,0,0,0
8749,2020-03-09,Equatorial Guinea,GNQ,0,0,0
8750,2020-03-09,Eritrea,ERI,0,0,0
8751,2020-03-09,Estonia,EST,10,0,0
8752,2020-03-09,Eswatini,SWZ,0,0,0
8753,2020-03-09,Ethiopia,ETH,0,0,0
8754,2020-03-09,Fiji,FJI,0,0,0
8755,2020-03-09,Finland,FIN,30,1,0
8756,2020-03-09,France,FRA,1219,12,19
8757,2020-03-09,Gabon,GAB,0,0,0
8758,2020-03-09,Gambia,GMB,0,0,0
8759,2020-03-09,Georgia,GEO,15,0,0
8760,2020-03-09,Germany,DEU,1176,18,2
8761,2020-03-09,Ghana,GHA,0,0,0
8762,2020-03-09,Greece,GRC,73,0,0
8763,2020-03-09,Grenada,GRD,0,0,0
8764,2020-03-09,Guatemala,GTM,0,0,0
8765,2020-03-09,Guinea,GIN,0,0,0
8766,2020-03-09,Guinea-Bissau,GNB,0,0,0
8767,2020-03-09,Guyana,GUY,0,0,0
8768,2020-03-09,Haiti,HTI,0,0,0
8769,2020-03-09,Holy See,VAT,1,0,0
8770,2020-03-09,Honduras,HND,0,0,0
8771,2020-03-09,Hungary,HUN,9,0,0
8772,2020-03-09,Iceland,ISL,58,0,0
8773,2020-03-09,India,IND,43,3,0
8774,2020-03-09,Indonesia,IDN,19,0,0
8775,2020-03-09,Iran,IRN,7161,2394,237
8776,2020-03-09,Iraq,IRQ,60,3,6
8777,2020-03-09,Ireland,IRL,21,0,0
8778,2020-03-09,Israel,ISR,61,2,0
8779,2020-03-09,Italy,ITA,9172,724,463
8780,2020-03-09,Jamaica,JAM,0,0,0
8781,2020-03-09,Japan,JPN,511,76,10
8782,2020-03-09,Jordan,JOR,1,0,0
8783,2020-03-09,Kazakhstan,KAZ,0,0,0
8784,2020-03-09,Kenya,KEN,0,0,0
8785,2020-03-09,"Korea, South", ,7478,118,53
8786,2020-03-09,Kosovo,SRB,0,0,0
8787,2020-03-09,Kuwait,KWT,64,1,0
8788,2020-03-09,Kyrgyzstan,KGZ,0,0,0
8789,2020-03-09,Laos, ,0,0,0
8790,2020-03-09,Latvia,LVA,6,0,0
8791,2020-03-09,Lebanon,LBN,32,1,0
8792,2020-03-09,Liberia,LBR,0,0,0
8793,2020-03-09,Libya,LBY,0,0,0
8794,2020-03-09,Liechtenstein,LIE,1,0,0
8795,2020-03-09,Lithuania,LTU,1,0,0
8796,2020-03-09,Luxembourg,LUX,3,0,0
8797,2020-03-09,MS Zaandam, ,0,0,0
8798,2020-03-09,Madagascar,MDG,0,0,0
8799,2020-03-09,Malawi,MWI,0,0,0
8800,2020-03-09,Malaysia,MYS,117,24,0
8801,2020-03-09,Maldives,MDV,4,0,0
8802,2020-03-09,Mali,MLI,0,0,0
8803,2020-03-09,Malta,MLT,3,0,0
8804,2020-03-09,Mauritania,MRT,0,0,0
8805,2020-03-09,Mauritius,MUS,0,0,0
8806,2020-03-09,Mexico,MEX,7,1,0
8807,2020-03-09,Moldova,MDA,1,0,0
8808,2020-03-09,Monaco,MCO,1,0,0
8809,2020-03-09,Mongolia,MNG,0,0,0
8810,2020-03-09,Montenegro,MNE,0,0,0
8811,2020-03-09,Morocco,MAR,2,0,0
8812,2020-03-09,Mozambique,MOZ,0,0,0
8813,2020-03-09,Namibia,NAM,0,0,0
8814,2020-03-09,Nepal,NPL,1,1,0
8815,2020-03-09,Netherlands,NLD,321,0,3
8816,2020-03-09,New Zealand,NZL,5,0,0
8817,2020-03-09,Nicaragua,NIC,0,0,0
8818,2020-03-09,Niger,NGA,0,0,0
8819,2020-03-09,Nigeria,NGA,2,0,0
8820,2020-03-09,North Macedonia,MKD,3,0,0
8821,2020-03-09,Norway,NOR,205,1,0
8822,2020-03-09,Oman,OMN,16,2,0
8823,2020-03-09,Pakistan,PAK,6,1,0
8824,2020-03-09,Panama,PAN,0,0,0
8825,2020-03-09,Papua New Guinea,PNG,0,0,0
8826,2020-03-09,Paraguay,PRY,1,0,0
8827,2020-03-09,Peru,PER,7,0,0
8828,2020-03-09,Philippines,PHL,20,1,1
8829,2020-03-09,Poland,POL,16,0,0
8830,2020-03-09,Portugal,PRT,30,0,0
8831,2020-03-09,Qatar,QAT,18,0,0
8832,2020-03-09,Romania,ROU,15,3,0
8833,2020-03-09,Russia,RUS,17,3,0
8834,2020-03-09,Rwanda,RWA,0,0,0
8835,2020-03-09,Saint Kitts and Nevis,KNA,0,0,0
8836,2020-03-09,Saint Lucia,LCA,0,0,0
8837,2020-03-09,Saint Vincent and the Grenadines,VCT,0,0,0
8838,2020-03-09,San Marino,SMR,36,0,1
8839,2020-03-09,Sao Tome and Principe,STP,0,0,0
8840,2020-03-09,Saudi Arabia,SAU,15,0,0
8841,2020-03-09,Senegal,SEN,4,1,0
8842,2020-03-09,Serbia,SRB,1,0,0
8843,2020-03-09,Seychelles,SYC,0,0,0
8844,2020-03-09,Sierra Leone,SLE,0,0,0
8845,2020-03-09,Singapore,SGP,150,78,0
8846,2020-03-09,Slovakia,SVK,3,0,0
8847,2020-03-09,Slovenia,SVN,16,0,0
8848,2020-03-09,Somalia,SOM,0,0,0
8849,2020-03-09,South Africa,ZAF,3,0,0
8850,2020-03-09,South Sudan,SSD,0,0,0
8851,2020-03-09,Spain,ESP,1073,32,28
8852,2020-03-09,Sri Lanka,LKA,1,1,0
8853,2020-03-09,Sudan,SDN,0,0,0
8854,2020-03-09,Suriname,SUR,0,0,0
8855,2020-03-09,Sweden,SWE,248,1,0
8856,2020-03-09,Switzerland,CHE,374,3,2
8857,2020-03-09,Syria,SYR,0,0,0
8858,2020-03-09,Taiwan*, ,45,15,1
8859,2020-03-09,Tanzania,TZA,0,0,0
8860,2020-03-09,Thailand,THA,50,31,1
8861,2020-03-09,Timor-Leste,TLS,0,0,0
8862,2020-03-09,Togo,TGO,1,0,0
8863,2020-03-09,Trinidad and Tobago,TTO,0,0,0
8864,2020-03-09,Tunisia,TUN,2,0,0
8865,2020-03-09,Turkey,TUR,0,0,0
8866,2020-03-09,US,USA,583,7,22
8867,2020-03-09,Uganda,UGA,0,0,0
8868,2020-03-09,Ukraine,UKR,1,0,0
8869,2020-03-09,United Arab Emirates,ARE,45,7,0
8870,2020-03-09,United Kingdom,GBR,322,18,4
8871,2020-03-09,Uruguay,URY,0,0,0
8872,2020-03-09,Uzbekistan,UZB,0,0,0
8873,2020-03-09,Venezuela,VEN,0,0,0
8874,2020-03-09,Vietnam,VNM,30,16,0
8875,2020-03-09,West Bank and Gaza, ,19,0,0
8876,2020-03-09,Western Sahara,ESH,0,0,0
8877,2020-03-09,Yemen,YEM,0,0,0
8878,2020-03-09,Zambia,ZMB,0,0,0
8879,2020-03-09,Zimbabwe,ZWE,0,0,0
8880,2020-03-10,Afghanistan,AFG,5,0,0
8881,2020-03-10,Albania,ALB,10,0,0
8882,2020-03-10,Algeria,DZA,20,0,0
8883,2020-03-10,Andorra,AND,1,0,0
8884,2020-03-10,Angola,AGO,0,0,0
8885,2020-03-10,Antigua and Barbuda,ATG,0,0,0
8886,2020-03-10,Argentina,ARG,17,0,1
8887,2020-03-10,Armenia,ARM,1,0,0
8888,2020-03-10,Australia,AUS,107,21,3
8889,2020-03-10,Austria,AUT,182,4,0
8890,2020-03-10,Azerbaijan,AZE,11,0,0
8891,2020-03-10,Bahamas,BHS,0,0,0
8892,2020-03-10,Bahrain,BHR,110,22,0
8893,2020-03-10,Bangladesh,BGD,3,0,0
8894,2020-03-10,Barbados,BRB,0,0,0
8895,2020-03-10,Belarus,BLR,9,3,0
8896,2020-03-10,Belgium,BEL,267,1,0
8897,2020-03-10,Belize,BLZ,0,0,0
8898,2020-03-10,Benin,BEN,0,0,0
8899,2020-03-10,Bhutan,BTN,1,0,0
8900,2020-03-10,Bolivia,BOL,0,0,0
8901,2020-03-10,Bosnia and Herzegovina,BIH,5,0,0
8902,2020-03-10,Botswana,BWA,0,0,0
8903,2020-03-10,Brazil,BRA,31,0,0
8904,2020-03-10,Brunei,BRN,1,0,0
8905,2020-03-10,Bulgaria,BGR,4,0,0
8906,2020-03-10,Burkina Faso,BFA,1,0,0
8907,2020-03-10,Burma, ,0,0,0
8908,2020-03-10,Burundi,BDI,0,0,0
8909,2020-03-10,Cabo Verde,CPV,0,0,0
8910,2020-03-10,Cambodia,KHM,2,1,0
8911,2020-03-10,Cameroon,CMR,2,0,0
8912,2020-03-10,Canada,CAN,79,8,1
8913,2020-03-10,Central African Republic,CAF,0,0,0
8914,2020-03-10,Chad,TCD,0,0,0
8915,2020-03-10,Chile,CHL,13,0,0
8916,2020-03-10,China,CHN,80887,60181,3139
8917,2020-03-10,Colombia,COL,3,0,0
8918,2020-03-10,Congo (Brazzaville), ,0,0,0
8919,2020-03-10,Congo (Kinshasa), ,0,0,0
8920,2020-03-10,Costa Rica,CRI,9,0,0
8921,2020-03-10,Cote d'Ivoire,CIV,0,0,0
8922,2020-03-10,Croatia,HRV,14,0,0
8923,2020-03-10,Cuba,CUB,0,0,0
8924,2020-03-10,Cyprus,CYP,3,0,0
8925,2020-03-10,Czechia,CZE,41,0,0
8926,2020-03-10,Denmark,DNK,264,1,0
8927,2020-03-10,Diamond Princess, ,706,40,6
8928,2020-03-10,Djibouti,DJI,0,0,0
8929,2020-03-10,Dominica,DMA,0,0,0
8930,2020-03-10,Dominican Republic,DOM,5,0,0
8931,2020-03-10,Ecuador,ECU,15,0,0
8932,2020-03-10,Egypt,EGY,59,1,1
8933,2020-03-10,El Salvador,SLV,0,0,0
8934,2020-03-10,Equatorial Guinea,GNQ,0,0,0
8935,2020-03-10,Eritrea,ERI,0,0,0
8936,2020-03-10,Estonia,EST,12,0,0
8937,2020-03-10,Eswatini,SWZ,0,0,0
8938,2020-03-10,Ethiopia,ETH,0,0,0
8939,2020-03-10,Fiji,FJI,0,0,0
8940,2020-03-10,Finland,FIN,40,1,0
8941,2020-03-10,France,FRA,1794,12,33
8942,2020-03-10,Gabon,GAB,0,0,0
8943,2020-03-10,Gambia,GMB,0,0,0
8944,2020-03-10,Georgia,GEO,15,0,0
8945,2020-03-10,Germany,DEU,1457,18,2
8946,2020-03-10,Ghana,GHA,0,0,0
8947,2020-03-10,Greece,GRC,89,0,0
8948,2020-03-10,Grenada,GRD,0,0,0
8949,2020-03-10,Guatemala,GTM,0,0,0
8950,2020-03-10,Guinea,GIN,0,0,0
8951,2020-03-10,Guinea-Bissau,GNB,0,0,0
8952,2020-03-10,Guyana,GUY,0,0,0
8953,2020-03-10,Haiti,HTI,0,0,0
8954,2020-03-10,Holy See,VAT,1,0,0
8955,2020-03-10,Honduras,HND,0,0,0
8956,2020-03-10,Hungary,HUN,9,0,0
8957,2020-03-10,Iceland,ISL,69,1,0
8958,2020-03-10,India,IND,56,4,0
8959,2020-03-10,Indonesia,IDN,27,2,0
8960,2020-03-10,Iran,IRN,8042,2731,291
8961,2020-03-10,Iraq,IRQ,71,3,7
8962,2020-03-10,Ireland,IRL,34,0,0
8963,2020-03-10,Israel,ISR,75,4,0
8964,2020-03-10,Italy,ITA,10149,724,631
8965,2020-03-10,Jamaica,JAM,0,0,0
8966,2020-03-10,Japan,JPN,581,101,10
8967,2020-03-10,Jordan,JOR,1,0,0
8968,2020-03-10,Kazakhstan,KAZ,0,0,0
8969,2020-03-10,Kenya,KEN,0,0,0
8970,2020-03-10,"Korea, South", ,7513,247,54
8971,2020-03-10,Kosovo,SRB,0,0,0
8972,2020-03-10,Kuwait,KWT,69,1,0
8973,2020-03-10,Kyrgyzstan,KGZ,0,0,0
8974,2020-03-10,Laos, ,0,0,0
8975,2020-03-10,Latvia,LVA,8,1,0
8976,2020-03-10,Lebanon,LBN,41,1,1
8977,2020-03-10,Liberia,LBR,0,0,0
8978,2020-03-10,Libya,LBY,0,0,0
8979,2020-03-10,Liechtenstein,LIE,1,0,0
8980,2020-03-10,Lithuania,LTU,1,0,0
8981,2020-03-10,Luxembourg,LUX,5,0,0
8982,2020-03-10,MS Zaandam, ,0,0,0
8983,2020-03-10,Madagascar,MDG,0,0,0
8984,2020-03-10,Malawi,MWI,0,0,0
8985,2020-03-10,Malaysia,MYS,129,24,0
8986,2020-03-10,Maldives,MDV,6,0,0
8987,2020-03-10,Mali,MLI,0,0,0
8988,2020-03-10,Malta,MLT,5,0,0
8989,2020-03-10,Mauritania,MRT,0,0,0
8990,2020-03-10,Mauritius,MUS,0,0,0
8991,2020-03-10,Mexico,MEX,7,4,0
8992,2020-03-10,Moldova,MDA,3,0,0
8993,2020-03-10,Monaco,MCO,1,0,0
8994,2020-03-10,Mongolia,MNG,1,0,0
8995,2020-03-10,Montenegro,MNE,0,0,0
8996,2020-03-10,Morocco,MAR,3,0,1
8997,2020-03-10,Mozambique,MOZ,0,0,0
8998,2020-03-10,Namibia,NAM,0,0,0
8999,2020-03-10,Nepal,NPL,1,1,0
9000,2020-03-10,Netherlands,NLD,382,0,4
9001,2020-03-10,New Zealand,NZL,5,0,0
9002,2020-03-10,Nicaragua,NIC,0,0,0
9003,2020-03-10,Niger,NGA,0,0,0
9004,2020-03-10,Nigeria,NGA,2,0,0
9005,2020-03-10,North Macedonia,MKD,7,0,0
9006,2020-03-10,Norway,NOR,400,1,0
9007,2020-03-10,Oman,OMN,18,9,0
9008,2020-03-10,Pakistan,PAK,16,1,0
9009,2020-03-10,Panama,PAN,1,0,0
9010,2020-03-10,Papua New Guinea,PNG,0,0,0
9011,2020-03-10,Paraguay,PRY,1,0,0
9012,2020-03-10,Peru,PER,11,0,0
9013,2020-03-10,Philippines,PHL,33,2,1
9014,2020-03-10,Poland,POL,22,0,0
9015,2020-03-10,Portugal,PRT,41,0,0
9016,2020-03-10,Qatar,QAT,24,0,0
9017,2020-03-10,Romania,ROU,25,3,0
9018,2020-03-10,Russia,RUS,20,3,0
9019,2020-03-10,Rwanda,RWA,0,0,0
9020,2020-03-10,Saint Kitts and Nevis,KNA,0,0,0
9021,2020-03-10,Saint Lucia,LCA,0,0,0
9022,2020-03-10,Saint Vincent and the Grenadines,VCT,0,0,0
9023,2020-03-10,San Marino,SMR,51,0,2
9024,2020-03-10,Sao Tome and Principe,STP,0,0,0
9025,2020-03-10,Saudi Arabia,SAU,20,1,0
9026,2020-03-10,Senegal,SEN,4,1,0
9027,2020-03-10,Serbia,SRB,5,0,0
9028,2020-03-10,Seychelles,SYC,0,0,0
9029,2020-03-10,Sierra Leone,SLE,0,0,0
9030,2020-03-10,Singapore,SGP,160,78,0
